bugid,title,sen,tid,sid,ann,mylabel,rulelabel
33,"""(173341) KDE - song deleted when moving track into itself """, Patch by Jason A. Donenfeld &lt;Jason@zx2c4.com&gt;,4,3,0,6,NO
33,"""(173341) KDE - song deleted when moving track into itself """," This patch fixes the problems of the above patch and gets to the heart of the issue: \""KIO::file_copy\""ing with the src and dest the same will erase the file.",4,4,3,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """, This patch checks to see if the KURLs are identical before attempting to copy.,4,5,3,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """," This is the same logic as used elsewhere in the modified file, so it was chosen to keep convention.",4,6,2,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """," However, it still suffers from a problem: if the KURLs point at the same location but have different string paths, for example /home/user/music/artist/song.mp3 and /home/user/music/artist//song.mp3, the test will fail. Therefore, this patch needs only a fix for this comparison problem, and then it should be ready to be applied.",4,7,2,0,PROBLEM DISCOVERY
33,"""(173341) KDE - song deleted when moving track into itself """," Jason, you can use KUrl::cleanPath() to fix this.",5,1,2,5,SOLUTION PROPOSAL
33,"""(173341) KDE - song deleted when moving track into itself """,  See here:,5,2,0,6,NO
33,"""(173341) KDE - song deleted when moving track into itself """, http://api.kde.org/4.x-api/kdelibs-apidocs/kdecore/html/classKUrl.html#05eaea3296e3778f04014bd943ac894a,5,3,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """, Created an attachment (id=28087) [details],6,1,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """, fixed final flaw,6,2,0,6,NO
33,"""(173341) KDE - song deleted when moving track into itself """, Mark - thanks for the suggestion. ,6,3,0,6,NO
33,"""(173341) KDE - song deleted when moving track into itself """, This patch solves the above patch's problems.,6,4,1,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """, Patch by Jason A. Donenfeld &lt;Jason@zx2c4.com&gt;,6,5,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """," \""KIO::file_copy\""ing with the src and dest the same will erase the file, so this patch checks to see if the KUrls are identical, after cleaning the urls, before attempting to copy. ",6,6,2,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """," Since Max is the author who wrote the Collection code (including copying/moving), I'm going to wait for his approval to this patch before committing, lest we make an oversight.",7,1,0,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """, Sebr - sounds good. ,8,1,0,6,NO
33,"""(173341) KDE - song deleted when moving track into itself """," I can commit it myself, hopefully, because I should have svn commit access soon enough. ",8,2,0,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """," (sysadmins are usually pretty fast, no?)",8,3,0,3,NO
33,"""(173341) KDE - song deleted when moving track into itself """," I can't test this at the moment, but I've got a couple of comments after reading the bug report and the patch:",9,1,0,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """," I didn't look up the api documentation, but using KIO::file_copy with the same source and destination url sounds like a bug in kdelibs. ",9,2,3,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """, And I don't think that that is actually happening.,9,3,3,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """," Because you are moving from the filebrowser, SqlCollectionLocation doesn't notice that it's dealing with a file already in the collection, and therefore doesn't use the special code that stops it from removing files from the source collection.",9,4,3,2,INFORMATION GIVING
33,"""(173341) KDE - song deleted when moving track into itself """, I am a bit surprised that the patch even works (does it?). ,9,5,2,2,INFORMATION GIVING
33,"""(173341) KDE - song deleted when moving track into itself """," CollectionLocation should be removing the source files (because you are *moving* files) after the copy operation, which is probably when your files actually are deleted.",9,6,2,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """," Max,",10,1,0,6,NO
33,"""(173341) KDE - song deleted when moving track into itself """, This was my initial thought too... ,10,2,1,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """, that really the problem was that it was removing the source after moving.,10,3,1,0,PROBLEM DISCOVERY
33,"""(173341) KDE - song deleted when moving track into itself """," But then I fully mapped the flow, and I saw that that section never even gets called if sourceLocation = 0 (if it's coming",10,4,3,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """, from a file and not another collection). ,10,5,3,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """," The logic for that part works fine, with m_tracksRemovedByDestination being correctly populated and processed. ",10,6,3,2,INFORMATION GIVING
33,"""(173341) KDE - song deleted when moving track into itself """, The thing is that removal code is never called when sourceLocation = 0. ,10,7,3,0,NO
33,"""(173341) KDE - song deleted when moving track into itself """," Generally copying or moving a file into itself will delete the file; I've seen this behavior in other languages and commands, and kio doesn't appear to be an exception.",10,8,3,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """, The patch does in fact work.,10,9,2,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """," Something still may be suspicious, though.",10,10,0,0,NO
33,"""(173341) KDE - song deleted when moving track into itself """," Jason, are you sure that FileCollectionLocation::removeTrack does not get called?",11,1,1,3,NO
33,"""(173341) KDE - song deleted when moving track into itself """," I just checked the code which starts the move operation in the filebrowser, and it creates a FileColelctionLocation.",11,2,2,5,SOLUTION PROPOSAL
33,"""(173341) KDE - song deleted when moving track into itself """,  ,11,3,0,6,NO
33,"""(173341) KDE - song deleted when moving track into itself """," Therefore sourceLocation will always be 0, the file will be copied (and deleting a file whehn copying or moving it onto itself *is* a bug), and *CollectionLocation* will call removeTrack on the source location as part of its workflow.",11,4,2,0,NO
33,"""(173341) KDE - song deleted when moving track into itself """," Aaaaa hah! With job never being assigned, slotJobFinished is never called, and if slotJobFinished is never called,  slotCopyOperationFinished is never called, and if slotCopyOperationFinished is never called, slotFinishCopy is never",12,1,3,0,NO
33,"""(173341) KDE - song deleted when moving track into itself """," called, and if slotFinishCopy is never called, removeSourceTracks is never called, and if removeSourceTracks is never called, remove is never called, and if remove is never called, QFile::remove is never called.",12,2,3,0,NO
33,"""(173341) KDE - song deleted when moving track into itself """, This shouldn't happen though. ,12,3,1,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """," While this works, you're right: there is something screwy going on. ",12,4,1,2,INFORMATION GIVING
33,"""(173341) KDE - song deleted when moving track into itself """, Why doesn't slotCopyOperationFinished get called independently of slotJobFinished? Or is it supposed to work this way?,12,5,2,3,INFORMATION SEEKING
33,"""(173341) KDE - song deleted when moving track into itself """," no, slotCopyOperationFinished should be called if we don't actually have to copy any tracks.",13,1,2,0,FEATURE REQUEST
33,"""(173341) KDE - song deleted when moving track into itself """,  That's a bug.,13,2,1,0,PROBLEM DISCOVERY
33,"""(173341) KDE - song deleted when moving track into itself """, Ok. I see how it all works now. ,14,1,0,2,INFORMATION GIVING
33,"""(173341) KDE - song deleted when moving track into itself """, New patch coming soon.,14,2,0,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """, Created an attachment (id=28094) [details],15,1,1,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """, adds movedByDestination to CollectionLocation,15,2,3,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """," ignoredDestinations was removed, as this was no longer pertinent, since it was only used in the flow from a job event.",15,3,3,1,INFORMATION GIVING
33,"""(173341) KDE - song deleted when moving track into itself """," movedByDestination was added to collectionLocation, since this is something all collectionlocations will potentially need to account for. ",15,4,3,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """, slotCopyOperationFinished is now called if no job is created. ,15,5,3,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """," Since m_removeSources is now protected and part of CollectionLocation, collections that cannot move but only copy will just set m_removeSources to false in their constructor. ",15,6,3,1,PROBLEM DISCOVERY
33,"""(173341) KDE - song deleted when moving track into itself """," If you like this, I'm able to commit myself now. ",15,7,0,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """, But I'm guessing you'll have suggestions.,15,8,0,2,NO
33,"""(173341) KDE - song deleted when moving track into itself """, I should probably make the map private and just add another protected accessor function. ,16,1,2,5,SOLUTION PROPOSAL
33,"""(173341) KDE - song deleted when moving track into itself """," If we go this route, I should also make the protected accessor functions virtual and add proper comment documentation. ",16,2,2,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """, SVN commit 876841 by jdonenfeld:,17,1,0,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """, This prevents deleting a song when moving it or organizing it into its original path name by making sure the source and ,17,2,2,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """, destination are different before [re]moving. ,17,3,2,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """," This functionality is also potentially extended to all CollectionLocations, as now the base class has public functions to keep track of such things. ",17,4,2,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """, This also cleans up the logic and flow quite a bit.,17,5,1,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """, BUG: 173341,17,6,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """,  M  +29 -2     CollectionLocation.cpp  ,17,7,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """,  M  +18 -3     CollectionLocation.h  ,17,8,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """,  M  +27 -44    sqlcollection/SqlCollectionLocation.cpp  ,17,9,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """,  M  +1 -6      sqlcollection/SqlCollectionLocation.h  ,17,10,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """,  M  +5 -5      support/FileCollectionLocation.cpp  ,17,11,0,4,NO
